"","dimension","birth","death"
"1",1,0.20562012037839,0.210937213172819
"2",1,0.202431157895635,0.211976899043156
"3",1,0.163850448269172,0.17056793763085
"4",1,0.170601331159495,0.175397154609807
"5",1,0.206868785063293,0.213016804543119
"6",1,0.117439032418132,0.121645953897474
"7",1,0.116897838267872,0.120777186993707
"8",1,0.116737354133885,0.120813182969873
"9",1,0.15535714174508,0.15988630655596
"10",1,0.182588327191288,0.188174868623555
"11",1,0.186289141877326,0.194365214476768
"12",1,0.203324576605915,0.20889641037859
"13",1,0.203238809668396,0.208571226984546
"14",1,0.160971099740446,0.16648099548342
"15",1,0.210578509161625,0.217872804697206
"16",1,0.186331094030767,0.189860744594014
"17",1,0.196038140060205,0.200196671483255
"18",1,0.196942208827469,0.202490804554587
"19",1,0.160322989751139,0.167377862772778
"20",1,0.200854372352937,0.212717706654405
"21",1,0.18306030665394,0.188571600865703
"22",1,0.15016497287487,0.153978607497234
"23",1,0.150102481253338,0.154445287386554
"24",1,0.21398882043443,0.221656355292619
"25",1,0.123594244232605,0.129301580631916
"26",1,0.234872707476041,0.239898390404307
"27",1,0.2074694764068,0.218205173347445
"28",1,0.200175441766513,0.206819823012945
"29",1,0.250484535372441,0.262905410997603
"30",1,0.206048259314085,0.210923339498564
"31",1,0.23671998410726,0.240512896259308
"32",1,0.231895040002396,0.235836081048623
"33",1,0.222761690004715,0.243492339583558
"34",1,0.167835973950308,0.1752079287602
"35",1,0.161693458197338,0.165794083617631
"36",1,0.198919041072913,0.20429215760707
"37",1,0.173185171292164,0.177853336344289
"38",1,0.172874765003208,0.177632146836956
"39",1,0.171464709211423,0.176036077050472
"40",1,0.21275568318575,0.22282599863218
"41",1,0.119851360798911,0.123953917156131
"42",1,0.157800100974219,0.164478336755304
"43",1,0.178952184595309,0.186138961110417
"44",1,0.178015959409197,0.186636541466168
"45",1,0.177912937382615,0.184630130891834
"46",1,0.156960365997417,0.161469885303975
"47",1,0.195741684414091,0.201338210369929
"48",1,0.259052116646321,0.271929265798647
"49",1,0.16252614722256,0.168617884518259
"50",1,0.217060990008996,0.224907617880092
"51",1,0.199707883962774,0.207572710924426
"52",1,0.179366871980291,0.183888899966253
"53",1,0.18671774274715,0.191274699372716
"54",1,0.188902923647671,0.193826200949325
"55",1,0.188209733514611,0.193173875060039
"56",1,0.186071656233383,0.190852957062417
"57",1,0.196669682899819,0.200322331370653
"58",1,0.23571296879475,0.240516389821053
"59",1,0.142894579812008,0.14932177308365
"60",1,0.139930537446227,0.146617135683869
"61",1,0.139851019126789,0.146416608429685
"62",1,0.139508549520217,0.145940677047594
"63",1,0.150264865174804,0.157218535097449
"64",1,0.160555138654731,0.164684548320046
"65",1,0.258284547555524,0.265510330720063
"66",1,0.210473401613317,0.215196410550629
"67",1,0.210411505364802,0.216434253169408
"68",1,0.166353385474816,0.171266933501649
"69",1,0.376816404070945,0.385569732866668
