"","dimension","birth","death"
"1",1,0.205093990042162,0.209906669775479
"2",1,0.199249085287854,0.208634738422105
"3",1,0.212937759595383,0.219456110711775
"4",1,0.165241568444583,0.169401011434495
"5",1,0.16460709466313,0.169134599000219
"6",1,0.16369224086384,0.167730100449183
"7",1,0.159933725935047,0.165000026463588
"8",1,0.159884281950906,0.165844470240392
"9",1,0.192535605351197,0.200031776890183
"10",1,0.194631938124371,0.200149978602557
"11",1,0.19319905999069,0.197803396623525
"12",1,0.192729651005929,0.197187938865432
"13",1,0.200486656620069,0.204246585631008
"14",1,0.198271819209544,0.201844327705505
"15",1,0.19769677949054,0.203918399136163
"16",1,0.185653783383948,0.191432881773666
"17",1,0.202288527101939,0.208723398122726
"18",1,0.212257594756328,0.223254779253233
"19",1,0.196395381161133,0.202059739218876
"20",1,0.215607997461429,0.222715603508223
"21",1,0.194062580743481,0.200698891621081
"22",1,0.203527387115448,0.210506647903738
"23",1,0.20562012037839,0.210937213172819
"24",1,0.201902038931893,0.206979729478602
"25",1,0.196979363078485,0.202013749063009
"26",1,0.223018034887894,0.233101728450878
"27",1,0.213258849807152,0.222894143044882
"28",1,0.183441570049846,0.191062572524351
"29",1,0.206369709156977,0.214160937970736
"30",1,0.202431157895635,0.211976899043156
"31",1,0.215014883526003,0.222040328024989
"32",1,0.258411482304303,0.271684555947019
"33",1,0.204076013687637,0.213452825526199
"34",1,0.227528108678329,0.232983395660181
"35",1,0.23671998410726,0.240512896259308
"36",1,0.231895040002396,0.235836081048623
"37",1,0.229994404597799,0.237082913104104
"38",1,0.242932938683207,0.248730532876152
"39",1,0.231994036744819,0.237653650396835
"40",1,0.198066922868089,0.220468142741192
"41",1,0.167923036619751,0.175270087108962
"42",1,0.222761690004715,0.243492339583558
"43",1,0.135769483671393,0.140958989696546
"44",1,0.13401758218708,0.139488686192644
"45",1,0.133009909358486,0.138197120778484
"46",1,0.132785724298915,0.13805887497332
"47",1,0.132047157710905,0.137789138695647
"48",1,0.158419474867855,0.165526418740982
"49",1,0.171359310485768,0.178808551405481
"50",1,0.167835973950308,0.1752079287602
"51",1,0.159355410019428,0.163033181094231
"52",1,0.157445157882963,0.161614426701427
"53",1,0.169125659405646,0.1757804310489
"54",1,0.169856260156711,0.176519382737134
"55",1,0.16516563587575,0.171932652155644
"56",1,0.167034131654532,0.175885117346929
"57",1,0.180652789045451,0.188820307862572
"58",1,0.185428333797309,0.191028520181701
"59",1,0.177813423704179,0.180792915264034
"60",1,0.177561509604952,0.182851219906206
"61",1,0.185465751435721,0.190192177976362
"62",1,0.185056231483782,0.190377377633038
"63",1,0.184993130936015,0.19098626399578
"64",1,0.168698000074594,0.176437881112016
"65",1,0.17105948373673,0.181508444741002
"66",1,0.165349845752209,0.173113465040904
"67",1,0.16136689512049,0.169351019059402
"68",1,0.214475883371473,0.22002582187692
"69",1,0.206868785063293,0.213016804543119
"70",1,0.198919041072913,0.20429215760707
"71",1,0.200370807979507,0.206218577631481
"72",1,0.169990184736458,0.181220812547867
"73",1,0.255796207350834,0.265001892028057
"74",1,0.191671318188301,0.198003237530121
"75",1,0.190376177344562,0.19679320346072
"76",1,0.173185171292164,0.177853336344289
"77",1,0.172874765003208,0.177632146836956
"78",1,0.171464709211423,0.176036077050472
"79",1,0.190948720787156,0.197611909451273
"80",1,0.229050328257427,0.24943146936793
"81",1,0.21275568318575,0.22282599863218
"82",1,0.194250826161506,0.200029798688838
"83",1,0.192790018252444,0.200158517868936
"84",1,0.123998507671867,0.130196126378044
"85",1,0.128186784188882,0.13648086871059
"86",1,0.122034016324423,0.127029555393839
"87",1,0.11422836197751,0.119240353291168
"88",1,0.116134147908267,0.120401033305188
"89",1,0.116022142611869,0.120963051390363
"90",1,0.117439032418132,0.121645953897474
"91",1,0.116897838267872,0.120777186993707
"92",1,0.116737354133885,0.120813182969873
"93",1,0.126514840973988,0.132559702739432
"94",1,0.214296287315505,0.222135393617516
"95",1,0.204413936739156,0.209577234940371
"96",1,0.222383146270094,0.239706224797875
"97",1,0.23504428050905,0.253429326645568
"98",1,0.215977588655779,0.221837511925609
"99",1,0.15552568310641,0.164489088753734
"100",1,0.257379782862836,0.272788581930501
"101",1,0.17210964064614,0.178620117607355
"102",1,0.171727686912327,0.177995822553561
"103",1,0.178508108345007,0.185772368464137
"104",1,0.177115241184927,0.183966551832748
"105",1,0.184308720772884,0.190102324114879
"106",1,0.223537775050586,0.231588457392283
"107",1,0.248747277534371,0.260713305087808
"108",1,0.193369282064954,0.218545414631657
"109",1,0.14036913853057,0.148287384412848
"110",1,0.139713301872279,0.148070671661801
"111",1,0.186728922812852,0.194236240124786
"112",1,0.180427835861591,0.188661392228506
"113",1,0.185041803598177,0.192221486829918
"114",1,0.197950541938428,0.20486761210876
"115",1,0.186289141877326,0.194365214476768
"116",1,0.178952184595309,0.186138961110417
"117",1,0.178015959409197,0.186636541466168
"118",1,0.184709105356783,0.192645729246502
"119",1,0.180341861986804,0.189495568781189
"120",1,0.180933940534889,0.189971003433319
"121",1,0.192563129160587,0.20010086160783
"122",1,0.177912937382615,0.184630130891834
"123",1,0.187436794475778,0.193289712814902
"124",1,0.183344441586167,0.188455109402298
"125",1,0.179528769328512,0.184369669813622
"126",1,0.321337516224807,0.333866555738774
"127",1,0.452620102358472,0.480763674517717
"128",1,0.260486484930705,0.271408017025968
"129",1,0.252455614240712,0.271730262160853
"130",1,0.169889268921992,0.182745504786985
"131",1,0.15998475273147,0.174030375728695
"132",1,0.14735600970317,0.15862847554056
"133",1,0.16277909261222,0.17510802427445
"134",1,0.18628872438722,0.193744936381091
"135",1,0.237998211633727,0.249294803239888
"136",1,0.270623154582656,0.288352376802249
"137",1,0.263349979509553,0.27185808203831
"138",1,0.282824783832308,0.301579459443747
"139",1,0.242977652230059,0.25010215185669
"140",1,0.19557363416002,0.207741552999122
"141",1,0.184981075845024,0.195128184599602
"142",1,0.255190676542437,0.261259859640174
"143",1,0.225646384330549,0.231358949093513
"144",1,0.159716965915197,0.165836686995895
"145",1,0.208087772094916,0.214227198800295
"146",1,0.207572266365881,0.213408137251272
"147",1,0.205691794425836,0.211789138038711
"148",1,0.205086513617731,0.210782035955011
"149",1,0.199838991939837,0.205751506153909
"150",1,0.198390809417746,0.203741957149411
"151",1,0.198380925436736,0.203581257398062
"152",1,0.198229598806058,0.203359129582064
"153",1,0.197485586366602,0.202629502838184
"154",1,0.196790449481606,0.202512505673858
"155",1,0.21930757202681,0.226488508240881
"156",1,0.194880234500954,0.200670367997498
"157",1,0.203324576605915,0.20889641037859
"158",1,0.203238809668396,0.208571226984546
"159",1,0.195741684414091,0.201338210369929
"160",1,0.219488667923223,0.223935196444827
"161",1,0.216849458313065,0.221428736247156
"162",1,0.215002477750842,0.219444974042405
"163",1,0.214421432542086,0.219034345400616
"164",1,0.197271271735302,0.202793790366514
"165",1,0.184278061581588,0.188349025580537
"166",1,0.183735692429335,0.188830104987967
"167",1,0.187871208162839,0.19374342651037
"168",1,0.189860878848357,0.196987327436365
"169",1,0.179118320541484,0.183402970050854
"170",1,0.178677625814387,0.183023603140531
"171",1,0.178644858119457,0.183387014923815
"172",1,0.202287813685319,0.207633073480988
"173",1,0.259052116646321,0.271929265798647
"174",1,0.226255026611742,0.237343258914429
"175",1,0.255166072526703,0.279843551023555
"176",1,0.262524963161431,0.29007156682019
"177",1,0.21001016718672,0.216615036240829
"178",1,0.213734575586749,0.218186333171837
"179",1,0.213727409361864,0.218392087531715
"180",1,0.211891955654094,0.21637180633998
"181",1,0.196372237528817,0.203889321775215
"182",1,0.196183609165435,0.201653868362094
"183",1,0.226036630641139,0.231903445323143
"184",1,0.178276843259746,0.183802826569644
"185",1,0.178109842773176,0.183648659305713
"186",1,0.160772371539242,0.165620610051034
"187",1,0.158978346041145,0.163184490215033
"188",1,0.158088539677313,0.162326735757907
"189",1,0.158064714051643,0.162845519768334
"190",1,0.195419454497527,0.199807254477597
"191",1,0.193995645448311,0.198994435053253
"192",1,0.197059595261028,0.200027184457487
"193",1,0.196595150783979,0.20000023653818
"194",1,0.195892152779352,0.198895611021219
"195",1,0.195303329066338,0.19963747785276
