"","dimension","birth","death"
"1",1,0.206048259314085,0.210923339498564
"2",1,0.149185514535243,0.154196741295027
"3",1,0.201512198475123,0.206265528307225
"4",1,0.204832943201786,0.208778895176253
"5",1,0.230260959757117,0.233817550268402
"6",1,0.232629658565432,0.237255554946544
"7",1,0.149692109826084,0.156035789131207
"8",1,0.169088580192638,0.17518071024898
"9",1,0.154627966732574,0.160829646711815
"10",1,0.15471597712006,0.160477334484328
"11",1,0.163850448269172,0.17056793763085
"12",1,0.152532929891614,0.158802410110758
"13",1,0.154422919642976,0.160997837084452
"14",1,0.175534176603589,0.181897685400485
"15",1,0.170601331159495,0.175397154609807
"16",1,0.161693458197338,0.165794083617631
"17",1,0.168462294691679,0.173702679412978
"18",1,0.164820032401916,0.168985020135851
"19",1,0.174735237307352,0.180268981156203
"20",1,0.181871784567365,0.186648412658876
"21",1,0.16931571759453,0.173934627470812
"22",1,0.166164985867504,0.17131570232217
"23",1,0.188730679937755,0.193722276178351
"24",1,0.175365430591096,0.179390739247817
