"","dimension","birth","death"
"1",1,0.165241568444583,0.169401011434495
"2",1,0.16460709466313,0.169134599000219
"3",1,0.16369224086384,0.167730100449183
"4",1,0.159933725935047,0.165000026463588
"5",1,0.159884281950906,0.165844470240392
"6",1,0.192535605351197,0.200031776890183
"7",1,0.194631938124371,0.200149978602557
"8",1,0.19319905999069,0.197803396623525
"9",1,0.192729651005929,0.197187938865432
"10",1,0.200486656620069,0.204246585631008
"11",1,0.198271819209544,0.201844327705505
"12",1,0.19769677949054,0.203918399136163
"13",1,0.185653783383948,0.191432881773666
"14",1,0.149185514535243,0.154196741295027
