"","dimension","birth","death"
"1",1,0.199249085287854,0.208634738422105
"2",1,0.135769483671393,0.140958989696546
"3",1,0.13401758218708,0.139488686192644
"4",1,0.133009909358486,0.138197120778484
"5",1,0.132785724298915,0.13805887497332
"6",1,0.191671318188301,0.198003237530121
"7",1,0.190376177344562,0.19679320346072
"8",1,0.123998507671867,0.130196126378044
"9",1,0.222383146270094,0.239706224797875
"10",1,0.169889268921992,0.182745504786985
"11",1,0.15998475273147,0.174030375728695
"12",1,0.179118320541484,0.183402970050854
"13",1,0.178677625814387,0.183023603140531
"14",1,0.178644858119457,0.183387014923815
"15",1,0.182508297531018,0.188028826119911
"16",1,0.166621988934176,0.173565705852012
"17",1,0.136154260893973,0.141881660508026
"18",1,0.15653521790201,0.160235327528332
"19",1,0.155855459858675,0.159262498218231
"20",1,0.236064901015764,0.262763819971453
"21",1,0.191834982469777,0.199005520438259
"22",1,0.180956778152954,0.188676749598864
"23",1,0.178145238501902,0.183713808803138
"24",1,0.207337193959811,0.214387672372917
"25",1,0.203208558116069,0.211143191013269
"26",1,0.202798356285905,0.210646601461531
"27",1,0.212502469950859,0.22374853653472
"28",1,0.2101120958227,0.221210221267866
"29",1,0.250743806728021,0.290449664709613
"30",1,0.186419905238475,0.191867715892201
"31",1,0.172901657744795,0.179170123724861
"32",1,0.197055228093197,0.207538168977312
"33",1,0.145578689481277,0.154313500991901
"34",1,0.185208512810274,0.189933716361684
"35",1,0.184475856922092,0.189785966323528
"36",1,0.184178282314509,0.189301984882545
"37",1,0.158972970286717,0.163840678597427
"38",1,0.220121672178939,0.229290297023203
"39",1,0.217993784545671,0.255386094245272
"40",1,0.202617398174018,0.21048914675279
"41",1,0.194062580743481,0.200698891621081
"42",1,0.198066922868089,0.220468142741192
"43",1,0.132047157710905,0.137789138695647
"44",1,0.180652789045451,0.188820307862572
"45",1,0.128186784188882,0.13648086871059
"46",1,0.17210964064614,0.178620117607355
"47",1,0.171727686912327,0.177995822553561
"48",1,0.186728922812852,0.194236240124786
"49",1,0.14735600970317,0.15862847554056
"50",1,0.153269864962808,0.157391361699486
"51",1,0.199838991939837,0.205751506153909
"52",1,0.198390809417746,0.203741957149411
"53",1,0.198380925436736,0.203581257398062
"54",1,0.198229598806058,0.203359129582064
"55",1,0.197485586366602,0.202629502838184
"56",1,0.196790449481606,0.202512505673858
"57",1,0.172343121693062,0.176946866488836
"58",1,0.178276843259746,0.183802826569644
"59",1,0.178109842773176,0.183648659305713
"60",1,0.159580263905428,0.165474187227719
"61",1,0.15956318780234,0.164620693346504
"62",1,0.153000962487387,0.1578315679312
"63",1,0.246240337439352,0.262290439532492
"64",1,0.183571278809916,0.191023899302024
"65",1,0.183362703196552,0.189732726712815
"66",1,0.182141044701611,0.188945195631658
"67",1,0.181624321812265,0.187857192196459
"68",1,0.180589264008391,0.186838874170332
"69",1,0.205219182028487,0.21040922520022
"70",1,0.18784928892385,0.194382128420247
"71",1,0.170546723532718,0.17939514611554
"72",1,0.165514087459237,0.172680370831059
"73",1,0.186615864246198,0.192321769121332
"74",1,0.18416007786239,0.191041324139547
"75",1,0.18280816957559,0.189001555383379
"76",1,0.180473128978867,0.185564113804146
"77",1,0.204544286709301,0.209876273183557
"78",1,0.203470048140896,0.209082098714006
"79",1,0.20336989526126,0.209109304247637
"80",1,0.201705278516126,0.206959921259618
"81",1,0.25706138372071,0.273092352033843
"82",1,0.214660064555391,0.224683590248772
"83",1,0.173834279543582,0.177692171816377
"84",1,0.173811671994256,0.177673425401716
"85",1,0.173461278609376,0.17784242823584
"86",1,0.160032438743702,0.169497001733371
"87",1,0.156170373839502,0.165118202183505
"88",1,0.177559914841316,0.181273912567403
"89",1,0.208934637260203,0.218990932046268
"90",1,0.202120467413999,0.210525987806164
"91",1,0.193579471432385,0.200819293029701
"92",1,0.224630581901026,0.231593472189756
