"","V1","V2","Subject","task"
"62",0.000543366163515858,0.000448672889856905,106521,"gambling"
"63",-0.000451008578264405,-0.000142407431327916,106521,"language"
"64",-0.000451008578264405,-0.000142407431327916,106521,"language"
"65",-0.000451008578264405,-0.000142407431327916,106521,"motor"
"66",-0.000451008578264405,-0.000142407431327916,106521,"motor"
"67",-0.000451008578264405,-0.000142407431327916,106521,"relational"
"68",-0.000451008578264405,-0.000142407431327916,106521,"relational"
"69",-0.000451008578264405,-0.000142407431327916,106521,"social"
"70",0.000937069875177352,0.000682948046210561,106521,"social"
"71",-0.000451008578264405,-0.000142407431327916,106521,"wm"
"72",0.00150727519291046,0.000853407851605821,106521,"wm"
"73",-0.000451008578264404,-0.000142407431327916,108222,"rest1"
"74",0.00134033456427754,0.000763088772837125,108222,"rest1"
"75",0.00155928906645335,0.000465180924975259,108222,"rest2"
"76",-0.000451008578264405,-0.000142407431327916,108222,"rest2"
"77",0.000294317613670865,0.000238289946470015,108222,"emotion"
"78",-0.000451008578264405,-0.000142407431327916,108222,"emotion"
"79",-0.000451008578264405,-0.000142407431327916,108222,"gambling"
"80",-0.000451008578264405,-0.000142407431327916,108222,"gambling"
"81",0.000807630938397712,0.000470623678166119,108222,"language"
"82",-0.000451008578264405,-0.000142407431327916,108222,"language"
"83",-0.000451008578264405,-0.000142407431327916,108222,"motor"
"84",-0.000451008578264405,-0.000142407431327916,108222,"motor"
"85",-0.000451008578264405,-0.000142407431327916,108222,"relational"
"86",-0.000451008578264405,-0.000142407431327916,108222,"relational"
"87",-0.000451008578264405,-0.000142407431327916,108222,"social"
"88",-0.000451008578264405,-0.000142407431327916,108222,"social"
"89",0.000622262421327634,0.000596499898169275,108222,"wm"
"90",0.000645665428614913,0.000551552333563847,108222,"wm"
"91",-0.000451008578264405,-0.000142407431327916,110007,"rest1"
"92",-0.000451008578264405,-0.000142407431327916,110007,"rest1"
"93",0.00214814831881338,8.26965339812725e-05,110007,"rest2"
"94",0.002244819769138,0.000910926639877989,110007,"rest2"
"95",-0.000451008578264405,-0.000142407431327917,110007,"emotion"
"96",-0.000451008578264405,-0.000142407431327917,110007,"emotion"
"97",-0.000451008578264405,-0.000142407431327917,110007,"gambling"
"98",-0.000451008578264405,-0.000142407431327917,110007,"gambling"
"99",-0.000451008578264405,-0.000142407431327917,110007,"language"
"100",-0.000451008578264405,-0.000142407431327917,110007,"language"
"101",-0.000451008578264405,-0.000142407431327917,110007,"motor"
"102",-0.000451008578264405,-0.000142407431327917,110007,"motor"
"103",-0.000451008578264405,-0.000142407431327917,110007,"relational"
"104",-0.000451008578264405,-0.000142407431327917,110007,"relational"
"105",-0.000451008578264405,-0.000142407431327917,110007,"social"
"106",-0.000451008578264405,-0.000142407431327917,110007,"social"
"107",-0.000451008578264405,-0.000142407431327917,110007,"wm"
"108",-0.000451008578264405,-0.000142407431327917,110007,"wm"
"109",-0.000451008578264405,-0.000142407431327917,110613,"rest1"
"110",-0.000451008578264405,-0.000142407431327917,110613,"rest1"
"111",-0.000451008578264405,-0.000142407431327917,110613,"rest2"
"112",0.00170928559326336,0.000804336576719362,110613,"rest2"
"113",-0.000451008578264405,-0.000142407431327916,110613,"emotion"
"114",-0.000451008578264405,-0.000142407431327916,110613,"emotion"
"115",-0.000451008578264405,-0.000142407431327916,110613,"gambling"
"116",0.00173583074395096,0.000701806295233181,110613,"gambling"
"117",0.00253545764106215,0.000202616441861008,110613,"language"
"118",-0.000451008578264404,-0.000142407431327916,110613,"language"
"119",-0.000451008578264404,-0.000142407431327916,110613,"motor"
"120",0.001528533790137,0.000868593791608677,110613,"motor"
"121",-0.000451008578264404,-0.000142407431327916,110613,"relational"
"122",-0.000451008578264404,-0.000142407431327916,110613,"relational"
"123",-0.000451008578264404,-0.000142407431327916,110613,"social"
"124",0.00365402381062113,-0.00100588055877293,110613,"social"
"125",0.00233156206043337,0.00017783573755971,110613,"wm"
"126",-0.000451008578264404,-0.000142407431327916,110613,"wm"
"127",-0.000451008578264404,-0.000142407431327916,113316,"rest1"
"128",-0.000451008578264404,-0.000142407431327916,113316,"rest1"
"129",-0.000451008578264404,-0.000142407431327916,113316,"rest2"
"130",-0.000451008578264404,-0.000142407431327916,113316,"rest2"
"131",-0.000451008578264404,-0.000142407431327916,113316,"emotion"
"132",0.000178244959807632,0.000208983822377878,113316,"emotion"
"133",0.000911523665976308,0.000680953229644223,113316,"gambling"
"134",-0.000451008578264404,-0.000142407431327916,113316,"gambling"
"135",-0.000451008578264404,-0.000142407431327916,113316,"language"
"136",0.000322241318025325,0.000250879463088418,113316,"language"
"137",-0.000451008578264404,-0.000142407431327916,113316,"motor"
"138",-0.000451008578264404,-0.000142407431327916,113316,"motor"
"139",0.00153205070015733,0.000869669142820355,113316,"relational"
"140",0.00101793022071548,0.000710722471696966,113316,"relational"
"141",0.000923238015279228,0.000850326875536735,113316,"social"
"142",0.000403184741398651,0.00067098233904442,113316,"social"
"143",-0.000451008578264405,-0.000142407431327917,113316,"wm"
"144",-0.000451008578264405,-0.000142407431327917,113316,"wm"
"145",-0.000451008578264405,-0.000142407431327917,117122,"rest1"
"146",0.00612099470704902,-0.00378909736872989,117122,"rest1"
"147",-0.000451008578264408,-0.000142407431327912,117122,"rest2"
"148",-0.000451008578264408,-0.000142407431327912,117122,"rest2"
"149",-0.000451008578264408,-0.000142407431327912,117122,"emotion"
"150",-0.000451008578264408,-0.000142407431327912,117122,"emotion"
"151",0.00160422637389237,0.000866989662898925,117122,"gambling"
"152",-0.000451008578264408,-0.000142407431327913,117122,"gambling"
"153",-0.000451008578264408,-0.000142407431327913,117122,"language"
"154",0.00547540148209401,-0.00259100881755594,117122,"language"
"155",-0.000451008578264413,-0.000142407431327908,117122,"motor"
"156",-0.000451008578264413,-0.000142407431327908,117122,"motor"
"157",-0.000451008578264413,-0.000142407431327908,117122,"relational"
"158",-0.000451008578264413,-0.000142407431327908,117122,"relational"
"159",-0.000451008578264413,-0.000142407431327908,117122,"social"
"160",-0.000451008578264413,-0.000142407431327908,117122,"social"
"161",-0.000451008578264413,-0.000142407431327908,117122,"wm"
"162",-0.000451008578264413,-0.000142407431327908,117122,"wm"
"163",0.000841870800241587,0.000661077850680194,118023,"rest1"
"164",0.000966759698026789,0.000721224275874185,118023,"rest1"
"165",0.001270734603269,0.000839302692341776,118023,"rest2"
"166",0.00149312023297631,0.000908620133692086,118023,"rest2"
"167",0.00111555652511269,0.00080463142784508,118023,"emotion"
"168",0.00155698730421403,0.000713016606484179,118023,"emotion"
"169",0.00109250196495953,0.00071987099143987,118023,"gambling"
"170",0.00090630714260271,0.000665153434915832,118023,"gambling"
"171",0.0013024704136254,0.000702774767960055,118023,"language"
"172",0.00159625901175395,0.000844368142888584,118023,"language"
"173",0.000331163332071642,0.000383074131483722,118023,"motor"
"174",-0.000451008578264413,-0.000142407431327909,118023,"motor"
"175",0.00137105901983425,0.000858714449092594,118023,"relational"
"176",0.00134877566797347,0.000837614864819386,118023,"relational"
"177",0.00135500337274125,0.000743728133504277,118023,"social"
"178",0.00212555993580195,0.000706111275263096,118023,"social"
"179",0.00111881898899876,0.000749710379160023,118023,"wm"
"180",0.0012119321959096,0.000716894081631683,118023,"wm"
"181",-0.000451008578264414,-0.000142407431327909,118528,"rest1"
"182",0.0018865337139812,0.000768811549317974,118528,"rest1"
"183",-0.000451008578264414,-0.000142407431327909,118528,"rest2"
"184",-0.000451008578264414,-0.000142407431327909,118528,"rest2"
"185",-0.000451008578264414,-0.000142407431327909,118528,"emotion"
"186",-0.000451008578264414,-0.000142407431327909,118528,"emotion"
"187",0.000895249455182608,0.000679641117579393,118528,"gambling"
"188",0.00111033719977549,0.0006699632921415,118528,"gambling"
"189",0.000532988067649108,0.000531944100011075,118528,"language"
"190",0.000293774152071028,0.000404058498186439,118528,"language"
"191",-0.000451008578264413,-0.000142407431327909,118528,"motor"
"192",-0.000451008578264413,-0.000142407431327909,118528,"motor"
"193",0.000639362498620001,0.000553109794479941,118528,"relational"
"194",0.000694893458960482,0.000643914093240835,118528,"relational"
"195",-0.000451008578264413,-0.000142407431327909,118528,"social"
"196",0.000319338726007275,0.000355158063410977,118528,"social"
"197",0.00102054874897943,0.000688370129552289,118528,"wm"
"198",0.000839190081482378,0.000614841888885058,118528,"wm"
"199",-0.000451008578264413,-0.000142407431327909,118932,"rest1"
"200",-0.000451008578264413,-0.000142407431327909,118932,"rest1"
"201",-0.000451008578264413,-0.000142407431327909,118932,"rest2"
"202",-0.000451008578264413,-0.000142407431327909,118932,"rest2"
"203",-0.000451008578264413,-0.000142407431327909,118932,"emotion"
"204",-0.000451008578264413,-0.000142407431327909,118932,"emotion"
"205",-0.000451008578264413,-0.000142407431327909,118932,"gambling"
"206",-0.000451008578264413,-0.000142407431327909,118932,"gambling"
"207",-0.000451008578264413,-0.000142407431327909,118932,"language"
"208",-0.000451008578264413,-0.000142407431327909,118932,"language"
"209",-0.000451008578264414,-0.000142407431327909,118932,"motor"
"210",-0.000451008578264414,-0.000142407431327909,118932,"motor"
"211",0.00178764023079903,0.00086166209893908,118932,"relational"
"212",-0.000451008578264414,-0.000142407431327909,118932,"relational"
"213",0.00250416871135118,0.000270196363427321,118932,"social"
"214",0.00174042791452902,0.000801634212129328,118932,"social"
"215",-0.000451008578264415,-0.00014240743132791,118932,"wm"
"216",-0.000451008578264415,-0.00014240743132791,118932,"wm"
"217",-0.000451008578264415,-0.00014240743132791,119126,"rest1"
"218",-0.000451008578264415,-0.00014240743132791,119126,"rest1"
"219",-0.000451008578264415,-0.00014240743132791,119126,"rest2"
"220",-0.000451008578264415,-0.00014240743132791,119126,"rest2"
"221",-0.000451008578264415,-0.00014240743132791,119126,"emotion"
"222",-0.000451008578264415,-0.00014240743132791,119126,"emotion"
"223",-0.000451008578264415,-0.00014240743132791,119126,"gambling"
"224",-0.000451008578264415,-0.00014240743132791,119126,"gambling"
"225",-0.000451008578264415,-0.00014240743132791,119126,"language"
"226",-0.000451008578264415,-0.00014240743132791,119126,"language"
"227",-0.000451008578264415,-0.00014240743132791,119126,"motor"
"228",-0.000451008578264415,-0.00014240743132791,119126,"motor"
"229",-0.000451008578264415,-0.00014240743132791,119126,"relational"
"230",-0.000451008578264415,-0.00014240743132791,119126,"relational"
"231",-0.000451008578264415,-0.00014240743132791,119126,"social"
"232",-0.000451008578264415,-0.00014240743132791,119126,"social"
"233",-0.000451008578264415,-0.00014240743132791,119126,"wm"
"234",0.000552702038074453,0.000502878373602125,119126,"wm"
"235",-0.000451008578264415,-0.00014240743132791,122317,"rest1"
"236",-0.000451008578264415,-0.00014240743132791,122317,"rest1"
"237",-0.000451008578264415,-0.00014240743132791,122317,"rest2"
"238",-0.000451008578264415,-0.00014240743132791,122317,"rest2"
"239",-0.000451008578264415,-0.00014240743132791,122317,"emotion"
"240",-0.000451008578264415,-0.00014240743132791,122317,"emotion"
"241",0.000923102088885728,0.000708904770799492,122317,"gambling"
"242",-0.000451008578264415,-0.00014240743132791,122317,"gambling"
"243",0.00114220797686002,0.000704896516451585,122317,"language"
"244",0.000613287936829819,0.000826304193052703,122317,"language"
"245",-0.000451008578264415,-0.00014240743132791,122317,"motor"
"246",-0.000451008578264415,-0.00014240743132791,122317,"motor"
"247",-0.000451008578264415,-0.00014240743132791,122317,"relational"
"248",-0.000451008578264415,-0.00014240743132791,122317,"relational"
"249",-0.000451008578264415,-0.00014240743132791,122317,"social"
"250",0.000949577850615737,0.000755479031155862,122317,"social"
"251",-0.000451008578264415,-0.00014240743132791,122317,"wm"
"252",-0.000451008578264415,-0.00014240743132791,122317,"wm"
"253",-0.000451008578264415,-0.00014240743132791,123420,"rest1"
"254",-0.000451008578264415,-0.00014240743132791,123420,"rest1"
"255",-0.000451008578264415,-0.00014240743132791,123420,"rest2"
"256",0.00273905809401387,6.50761012710766e-05,123420,"rest2"
"257",-0.000451008578264415,-0.00014240743132791,123420,"emotion"
"258",-0.000451008578264415,-0.00014240743132791,123420,"emotion"
"259",-0.000451008578264415,-0.00014240743132791,123420,"gambling"
"260",-0.000451008578264415,-0.00014240743132791,123420,"gambling"
"261",-0.000451008578264415,-0.00014240743132791,123420,"language"
"262",-0.000451008578264415,-0.00014240743132791,123420,"language"
"263",0.00218396225314302,0.00105134916738287,123420,"motor"
"264",-0.000451008578264415,-0.00014240743132791,123420,"motor"
"265",-0.000451008578264415,-0.00014240743132791,123420,"relational"
"266",0.000452757750341393,0.000530841908863747,123420,"relational"
"267",-0.000451008578264415,-0.00014240743132791,123420,"social"
"268",-0.000451008578264415,-0.00014240743132791,123420,"social"
"269",-0.000451008578264415,-0.00014240743132791,123420,"wm"
"270",-0.000451008578264415,-0.00014240743132791,123420,"wm"
"271",0.00109773563131107,0.000588618284357789,123521,"rest1"
"272",-0.000451008578264416,-0.00014240743132791,123521,"rest1"
"273",-0.000451008578264416,-0.00014240743132791,123521,"rest2"
"274",0.00069748731710756,0.000547068290896892,123521,"rest2"
"275",0.000645397251394704,0.000564402554915038,123521,"emotion"
"276",0.000269032648025796,0.000332820999468869,123521,"emotion"
"277",-0.000451008578264416,-0.00014240743132791,123521,"gambling"
"278",-0.000451008578264416,-0.00014240743132791,123521,"gambling"
"279",-0.000451008578264416,-0.00014240743132791,123521,"language"
"280",0.000572468003294457,0.000514550707719269,123521,"language"
"281",-0.000451008578264416,-0.00014240743132791,123521,"motor"
"282",-0.000451008578264416,-0.00014240743132791,123521,"motor"
"283",0.000393883651586647,0.000431347800096639,123521,"relational"
"284",-0.000451008578264416,-0.000142407431327911,123521,"relational"
"285",-0.000451008578264416,-0.000142407431327911,123521,"social"
"286",0.000216953607435505,0.000300778893968965,123521,"social"
"287",0.00122659327892893,0.000670095214749995,123521,"wm"
"288",-0.000451008578264416,-0.000142407431327911,123521,"wm"
"289",-0.000451008578264416,-0.000142407431327911,123723,"rest1"
"290",-0.000451008578264416,-0.000142407431327911,123723,"rest1"
"291",-0.000451008578264416,-0.000142407431327911,123723,"rest2"
"292",0.00576639336692796,-0.00241658020757797,123723,"rest2"
"293",-0.000451008578264415,-0.000142407431327911,123723,"emotion"
"294",-0.000451008578264415,-0.000142407431327911,123723,"emotion"
"295",-0.000451008578264415,-0.000142407431327911,123723,"gambling"
"296",-0.000451008578264415,-0.000142407431327911,123723,"gambling"
"297",-0.000451008578264415,-0.000142407431327911,123723,"language"
"298",0.00239070372344383,0.00075849000654028,123723,"language"
"299",-0.000451008578264415,-0.000142407431327911,123723,"motor"
"300",0.00155641400331014,0.000725837354631014,123723,"motor"
"301",-0.000451008578264415,-0.000142407431327911,123723,"relational"
"302",-0.000451008578264415,-0.000142407431327911,123723,"relational"
"303",-0.000451008578264415,-0.000142407431327911,123723,"social"
"304",-0.000451008578264415,-0.000142407431327911,123723,"social"
"305",-0.000451008578264415,-0.000142407431327911,123723,"wm"
"306",0.000658060313753765,0.000562760360938759,123723,"wm"
"307",0.00113041527472013,0.000762743726983163,129028,"rest1"
"308",0.00198284794144706,0.00081853117397032,129028,"rest1"
"309",0.000655886488603138,0.000575764396648216,129028,"rest2"
"310",0.00063654085139477,0.000577622411502951,129028,"rest2"
"311",-0.000451008578264415,-0.000142407431327911,129028,"emotion"
"312",-0.000451008578264415,-0.000142407431327911,129028,"emotion"
"313",-0.000451008578264415,-0.000142407431327911,129028,"gambling"
"314",0.00060914565062994,0.000564399654242992,129028,"gambling"
"315",0.000350981210959988,0.000409793365156354,129028,"language"
"316",0.000316697253223797,0.000387288234887202,129028,"language"
"317",0.000701827800683712,0.000608180763327733,129028,"motor"
"318",-0.000451008578264415,-0.000142407431327911,129028,"motor"
"319",-0.000451008578264415,-0.000142407431327911,129028,"relational"
"320",-0.000451008578264415,-0.000142407431327911,129028,"relational"
"321",-0.000451008578264415,-0.000142407431327911,129028,"social"
"322",2.01254654300283e-05,0.000180385354665953,129028,"social"
"323",0.00111063626307847,0.000794758794014066,129028,"wm"
"324",0.00049508768228224,0.000497802812565069,129028,"wm"
"325",-0.000451008578264415,-0.000142407431327911,129634,"rest1"
"326",-0.000451008578264415,-0.000142407431327911,129634,"rest1"
"327",-0.000451008578264415,-0.000142407431327911,129634,"rest2"
"328",-0.000451008578264415,-0.000142407431327911,129634,"rest2"
"329",-0.000451008578264415,-0.000142407431327911,129634,"emotion"
"330",0.000143341628199228,0.000258561780141516,129634,"emotion"
"331",-0.000451008578264415,-0.000142407431327911,129634,"gambling"
"332",-0.000451008578264415,-0.000142407431327911,129634,"gambling"
"333",-0.000451008578264415,-0.000142407431327911,129634,"language"
"334",-0.000451008578264415,-0.000142407431327911,129634,"language"
"335",-0.000451008578264415,-0.000142407431327911,129634,"motor"
"336",-0.000451008578264415,-0.000142407431327911,129634,"motor"
"337",-0.000451008578264415,-0.000142407431327911,129634,"relational"
"338",-0.000451008578264415,-0.000142407431327911,129634,"relational"
"339",-0.000451008578264415,-0.000142407431327911,129634,"social"
"340",0.000402466409024059,0.000431110827353256,129634,"social"
"341",-0.000451008578264415,-0.000142407431327911,129634,"wm"
"342",-0.000451008578264415,-0.000142407431327911,129634,"wm"
"343",-0.000451008578264415,-0.000142407431327911,130417,"rest1"
"344",-0.000451008578264415,-0.000142407431327911,130417,"rest1"
"345",-0.000451008578264415,-0.000142407431327911,130417,"rest2"
"346",-0.000451008578264415,-0.000142407431327911,130417,"rest2"
"347",-0.000451008578264415,-0.000142407431327911,130417,"emotion"
"348",0.000200605539176369,0.000114519861976614,130417,"emotion"
"349",-0.000451008578264415,-0.000142407431327911,130417,"gambling"
"350",-0.000451008578264415,-0.000142407431327911,130417,"gambling"
"351",-0.000451008578264415,-0.000142407431327911,130417,"language"
"352",-0.000451008578264415,-0.000142407431327911,130417,"language"
"353",-0.000451008578264415,-0.000142407431327911,130417,"motor"
"354",0.00186190934000922,0.000886697309876056,130417,"motor"
"355",-0.000451008578264415,-0.000142407431327911,130417,"relational"
"356",0.000796190023371774,0.000425075573722029,130417,"relational"
"357",-0.000451008578264415,-0.000142407431327911,130417,"social"
"358",-0.000451008578264415,-0.000142407431327911,130417,"social"
"359",-0.000451008578264415,-0.000142407431327911,130417,"wm"
"360",-0.000451008578264415,-0.000142407431327911,130417,"wm"
"361",0.00479284542142644,-0.00113588939203963,130720,"rest1"
"362",-0.000451008578264411,-0.000142407431327913,130720,"rest1"
"363",-0.000451008578264411,-0.000142407431327913,130720,"rest2"
"364",0.00454704219117868,-0.0010917991246547,130720,"rest2"
"365",0.00107449305042419,0.000744188294767959,130720,"emotion"
"366",-0.000451008578264415,-0.000142407431327911,130720,"emotion"
"367",1.12005798909068e-05,0.000195682225845622,130720,"gambling"
"368",-0.000451008578264415,-0.000142407431327911,130720,"gambling"
"369",-0.000451008578264415,-0.000142407431327911,130720,"language"
"370",-0.000451008578264415,-0.000142407431327911,130720,"language"
"371",-0.000451008578264415,-0.000142407431327911,130720,"motor"
"372",7.7045442021162e-05,0.000264473375104112,130720,"motor"
"373",-0.000451008578264415,-0.000142407431327911,130720,"relational"
"374",-0.000451008578264415,-0.000142407431327911,130720,"relational"
"375",-0.000451008578264415,-0.000142407431327911,130720,"social"
"376",-0.000451008578264415,-0.000142407431327911,130720,"social"
"377",-0.000451008578264415,-0.000142407431327911,130720,"wm"
"378",-0.000451008578264415,-0.000142407431327911,130720,"wm"
"379",-0.000451008578264415,-0.000142407431327911,131419,"rest1"
"380",-0.000451008578264415,-0.000142407431327911,131419,"rest1"
"381",-0.000451008578264415,-0.000142407431327911,131419,"rest2"
"382",-0.000451008578264415,-0.000142407431327911,131419,"rest2"
"383",0.000117085551590003,0.000250177835463922,131419,"emotion"
"384",8.88734344580853e-05,0.000222893225969199,131419,"emotion"
"385",0.00086286310594859,0.000675686758552151,131419,"gambling"
"386",0.000631433696972283,0.00057135353481737,131419,"gambling"
"387",0.000400400938657214,0.000407360863381253,131419,"language"
"388",-0.000451008578264415,-0.000142407431327911,131419,"language"
"389",0.000822199427750356,0.00071144492129231,131419,"motor"
"390",-0.000451008578264415,-0.000142407431327911,131419,"motor"
"391",0.000458011837311093,0.000436441571202163,131419,"relational"
"392",0.000262230342496196,0.000338524837624971,131419,"relational"
"393",0.000190960809392449,0.00029509677572838,131419,"social"
"394",0.000490059702487736,0.000488176172943889,131419,"social"
"395",0.00118279853991589,0.000818714711416395,131419,"wm"
"396",0.000594693315729356,0.000558628577819858,131419,"wm"
"397",-0.000451008578264415,-0.000142407431327911,133827,"rest1"
"398",-0.000451008578264415,-0.000142407431327911,133827,"rest1"
"399",-0.000451008578264415,-0.000142407431327911,133827,"rest2"
"400",0.00199191949256789,0.000665644492259937,133827,"rest2"
"401",-0.000451008578264415,-0.000142407431327911,133827,"emotion"
"402",-0.000451008578264415,-0.000142407431327911,133827,"emotion"
"403",-0.000451008578264415,-0.000142407431327911,133827,"gambling"
"404",-0.000451008578264415,-0.000142407431327911,133827,"gambling"
"405",-0.000451008578264415,-0.000142407431327911,133827,"language"
"406",0.00133497779070739,0.000862755418125,133827,"language"
"407",0.00425708799378924,-0.00234964213831789,133827,"motor"
"408",-0.000451008578264411,-0.000142407431327917,133827,"motor"
"409",-0.000451008578264411,-0.000142407431327917,133827,"relational"
"410",-0.000451008578264411,-0.000142407431327917,133827,"relational"
"411",-0.000451008578264411,-0.000142407431327917,133827,"social"
"412",0.00138392138222589,0.000844681023739626,133827,"social"
"413",-0.000451008578264411,-0.000142407431327917,133827,"wm"
"414",-0.000451008578264411,-0.000142407431327917,133827,"wm"
"415",-0.000451008578264411,-0.000142407431327917,135528,"rest1"
"416",0.00117742588406962,0.000682063367330971,135528,"rest1"
"417",0.00150004315461452,0.000757402812428181,135528,"rest2"
"418",-0.000451008578264411,-0.000142407431327917,135528,"rest2"
"419",0.000929114306179335,0.000712591181615292,135528,"emotion"
"420",-0.000451008578264411,-0.000142407431327917,135528,"emotion"
"421",-0.000451008578264411,-0.000142407431327917,135528,"gambling"
"422",0.000630954233431189,0.000552528188721346,135528,"gambling"
"423",0.000850220069218587,0.000623908949978792,135528,"language"
"424",-0.000451008578264411,-0.000142407431327917,135528,"language"
"425",-0.000451008578264411,-0.000142407431327917,135528,"motor"
"426",-0.000451008578264411,-0.000142407431327917,135528,"motor"
"427",-0.000451008578264411,-0.000142407431327917,135528,"relational"
"428",-0.000451008578264411,-0.000142407431327917,135528,"relational"
"429",-0.000451008578264411,-0.000142407431327917,135528,"social"
"430",0.000628618501093981,0.000555250578934422,135528,"social"
"431",-0.000451008578264411,-0.000142407431327917,135528,"wm"
"432",-0.000451008578264411,-0.000142407431327917,135528,"wm"
"433",-0.000451008578264411,-0.000142407431327917,136631,"rest1"
"434",-0.000451008578264411,-0.000142407431327917,136631,"rest1"
"435",-0.000451008578264411,-0.000142407431327917,136631,"rest2"
"436",-0.000451008578264411,-0.000142407431327917,136631,"rest2"
"437",0.000470699137286633,0.000457457798935546,136631,"emotion"
"438",0.000980870809710794,0.000713115770091017,136631,"emotion"
"439",-0.000451008578264411,-0.000142407431327917,136631,"gambling"
"440",-0.000451008578264411,-0.000142407431327917,136631,"gambling"
"441",-0.000451008578264411,-0.000142407431327917,136631,"language"
"442",-0.000451008578264411,-0.000142407431327917,136631,"language"
"443",-0.000451008578264411,-0.000142407431327917,136631,"motor"
"444",-0.000451008578264411,-0.000142407431327917,136631,"motor"
"445",0.0017909614626566,0.00085749086672204,136631,"relational"
"446",0.00242807718238269,0.000652294674111493,136631,"relational"
"447",-0.000451008578264412,-0.000142407431327917,136631,"social"
"448",-0.000451008578264412,-0.000142407431327917,136631,"social"
"449",-0.000451008578264412,-0.000142407431327917,136631,"wm"
"450",-0.000451008578264412,-0.000142407431327917,136631,"wm"
"451",-0.000451008578264412,-0.000142407431327917,136833,"rest1"
"452",-0.000451008578264412,-0.000142407431327917,136833,"rest1"
"453",-0.000451008578264412,-0.000142407431327917,136833,"rest2"
"454",0.00683623447204741,-0.00475727992495399,136833,"rest2"
"455",0.00183536617814278,0.000842245351247883,136833,"emotion"
