"","dimension","birth","death"
"1",1,0.212937759595383,0.219456110711775
"2",1,0.231994036744819,0.237653650396835
"3",1,0.16516563587575,0.171932652155644
"4",1,0.17105948373673,0.181508444741002
"5",1,0.155560080999467,0.159426107319677
"6",1,0.160177951214024,0.164842417961439
"7",1,0.182220120803675,0.186333937192903
"8",1,0.255166072526703,0.279843551023555
"9",1,0.254898919924396,0.268908962765247
"10",1,0.198186177391281,0.2027834297137
"11",1,0.157933911312731,0.165755312955662
"12",1,0.205734392786348,0.214667623252441
"13",1,0.187033522885413,0.193051412035539
"14",1,0.184689562652832,0.191479967657591
"15",1,0.178651670551476,0.185681245622578
"16",1,0.240308612899919,0.247055475289856
"17",1,0.236402801983019,0.243556574193875
"18",1,0.236221354510669,0.243669557538488
"19",1,0.244790529055933,0.24943586522757
"20",1,0.186436332049304,0.191015838638594
"21",1,0.139172638628339,0.144985343094636
"22",1,0.139102410662554,0.144886146664254
"23",1,0.208187290193747,0.216882169438425
"24",1,0.125969668971323,0.132165453748863
"25",1,0.167858765754155,0.171277020792069
"26",1,0.165678255409424,0.168519967268431
"27",1,0.165481921000454,0.169765947513509
"28",1,0.185653783383948,0.191432881773666
"29",1,0.196395381161133,0.202059739218876
"30",1,0.258411482304303,0.271684555947019
"31",1,0.232629658565432,0.237255554946544
"32",1,0.167034131654532,0.175885117346929
"33",1,0.164820032401916,0.168985020135851
"34",1,0.165349845752209,0.173113465040904
"35",1,0.16136689512049,0.169351019059402
"36",1,0.200370807979507,0.206218577631481
"37",1,0.173699730361688,0.177520989735358
"38",1,0.117530170537502,0.120776509102421
"39",1,0.163168660339454,0.167615903638254
"40",1,0.15386940591073,0.158550844465091
"41",1,0.160678218398898,0.167463340736784
"42",1,0.177224868699984,0.18240282149988
"43",1,0.180933940534889,0.189971003433319
"44",1,0.242977652230059,0.25010215185669
"45",1,0.180547545932871,0.185447256741649
"46",1,0.157013183031531,0.162376841624443
"47",1,0.15057890700648,0.153654776728097
"48",1,0.212890431652752,0.219070625580252
"49",1,0.21442140195485,0.218786757953452
"50",1,0.22769211473337,0.238608619956579
"51",1,0.19055407489814,0.196624086164361
"52",1,0.1544319773787,0.161583090359528
"53",1,0.202411333921237,0.207564279969755
"54",1,0.198079081266947,0.201989652348396
"55",1,0.200271256467475,0.208341848908188
"56",1,0.178979259080591,0.183170301410707
"57",1,0.19785324532772,0.20246197833053
"58",1,0.194877959636346,0.199329082505099
"59",1,0.184395681853092,0.18766039818151
"60",1,0.183423036285192,0.188013104765106
"61",1,0.21334952967031,0.217187937840541
"62",1,0.210587141166193,0.214443979436045
"63",1,0.210405050873737,0.214473717091842
"64",1,0.199188933628518,0.211863674424228
"65",1,0.226762002795487,0.233171031435419
"66",1,0.223473793093895,0.229643103995708
"67",1,0.164043315486714,0.16859687959697
